fid, fiv, hid, hiv, batt, hr, hbn, hbts1, hbts2, hbts3, hbts4, hbts5, hbts6, hbts7, hbts8, hbts9, hbts10, hbts11, hbts12, hbts13, hbts14, hbts15, distance, speed, strides
26,1f,80,vd,80,111,150,25993,25481,24973,24457,23949,23433,22921,22401,21885,21369,20853,20325,19257,18709,18157,912,125,33
26,1f,80,vd,81,112,151,26513,25993,25481,24973,24457,23949,23433,22921,22401,21885,21369,20853,20325,19257,18709,912,125,33
26,1f,80,vd,80,112,152,27569,26513,25993,25481,24973,24457,23949,23433,22921,22401,21885,21369,20853,20325,19257,930,125,34
26,1f,80,vd,80,112,153,28097,27569,26513,25993,25481,24973,24457,23949,23433,22921,22401,21885,21369,20853,20325,930,125,34
26,1f,80,vd,80,112,155,29677,29145,28097,27569,26513,25993,25481,24973,24457,23949,23433,22921,22401,21885,21369,930,0,34
26,1f,80,vd,81,113,157,30705,30193,29677,29145,28097,27569,26513,25993,25481,24973,24457,23949,23433,22921,22401,930,0,34
26,1f,80,vd,81,113,158,31733,30705,30193,29677,29145,28097,27569,26513,25993,25481,24973,24457,23949,23433,22921,957,200,35
26,1f,80,vd,80,113,160,32793,32261,31733,30705,30193,29677,29145,28097,27569,26513,25993,25481,24973,24457,23949,957,200,35
26,1f,80,vd,80,113,162,33845,33317,32793,32261,31733,30705,30193,29677,29145,28097,27569,26513,25993,25481,24973,957,0,35
26,1f,80,vd,81,113,164,34945,34381,33845,33317,32793,32261,31733,30705,30193,29677,29145,28097,27569,26513,25993,957,0,35
26,1f,80,vd,81,112,165,35541,34945,34381,33845,33317,32793,32261,31733,30705,30193,29677,29145,28097,27569,26513,984,200,37
26,1f,80,vd,81,111,167,36689,36117,35541,34945,34381,33845,33317,32793,32261,31733,30705,30193,29677,29145,28097,984,200,37
26,1f,80,vd,80,110,169,37849,37269,36689,36117,35541,34945,34381,33845,33317,32793,32261,31733,30705,30193,29677,1002,125,38
26,1f,80,vd,81,109,171,38965,38417,37849,37269,36689,36117,35541,34945,34381,33845,33317,32793,32261,31733,30705,1002,125,38
26,1f,80,vd,81,109,173,40069,39513,38965,38417,37849,37269,36689,36117,35541,34945,34381,33845,33317,32793,32261,1019,125,39
26,1f,80,vd,80,109,174,40633,40069,39513,38965,38417,37849,37269,36689,36117,35541,34945,34381,33845,33317,32793,1019,125,39
26,1f,80,vd,81,109,176,41745,41185,40633,40069,39513,38965,38417,37849,37269,36689,36117,35541,34945,34381,33845,1019,0,39
26,1f,80,vd,80,109,178,42889,42305,41745,41185,40633,40069,39513,38965,38417,37849,37269,36689,36117,35541,34945,1019,0,39
26,1f,80,vd,79,108,180,43993,43473,42889,42305,41745,41185,40633,40069,39513,38965,38417,37849,37269,36689,36117,1037,125,40
26,1f,80,vd,81,109,181,44521,43993,43473,42889,42305,41745,41185,40633,40069,39513,38965,38417,37849,37269,36689,1037,125,40
26,1f,80,vd,81,109,182,45569,44521,43993,43473,42889,42305,41745,41185,40633,40069,39513,38965,38417,37849,37269,1064,200,41
26,1f,80,vd,80,110,184,46649,46109,45569,44521,43993,43473,42889,42305,41745,41185,40633,40069,39513,38965,38417,1064,200,41
26,1f,80,vd,82,110,186,47709,47177,46649,46109,45569,44521,43993,43473,42889,42305,41745,41185,40633,40069,39513,1082,125,42
26,1f,80,vd,82,110,187,48781,47709,47177,46649,46109,45569,44521,43993,43473,42889,42305,41745,41185,40633,40069,1082,125,42
26,1f,80,vd,78,110,189,49873,49333,48781,47709,47177,46649,46109,45569,44521,43993,43473,42889,42305,41745,41185,1082,0,42
26,1f,80,vd,81,110,191,50993,50425,49873,49333,48781,47709,47177,46649,46109,45569,44521,43993,43473,42889,42305,1082,0,42
26,1f,80,vd,80,110,192,51569,50993,50425,49873,49333,48781,47709,47177,46649,46109,45569,44521,43993,43473,42889,1082,0,42
26,1f,80,vd,81,109,194,52709,52133,51569,50993,50425,49873,49333,48781,47709,47177,46649,46109,45569,44521,43993,1082,0,42
26,1f,80,vd,81,109,196,53885,53289,52709,52133,51569,50993,50425,49873,49333,48781,47709,47177,46649,46109,45569,1099,125,43
26,1f,80,vd,81,108,198,55013,54449,53885,53289,52709,52133,51569,50993,50425,49873,49333,48781,47709,47177,46649,1099,125,43
26,1f,80,vd,80,108,199,55569,55013,54449,53885,53289,52709,52133,51569,50993,50425,49873,49333,48781,47709,47177,1099,0,43
26,1f,80,vd,80,108,201,56693,56133,55569,55013,54449,53885,53289,52709,52133,51569,50993,50425,49873,49333,48781,1099,0,43
26,1f,80,vd,80,108,203,57785,57237,56693,56133,55569,55013,54449,53885,53289,52709,52133,51569,50993,50425,49873,1117,125,44
26,1f,80,vd,80,108,205,58889,58329,57785,57237,56693,56133,55569,55013,54449,53885,53289,52709,52133,51569,50993,1117,125,44
26,1f,80,vd,81,108,207,60057,59477,58889,58329,57785,57237,56693,56133,55569,55013,54449,53885,53289,52709,52133,1134,125,45
26,1f,80,vd,82,107,208,60625,60057,59477,58889,58329,57785,57237,56693,56133,55569,55013,54449,53885,53289,52709,1134,125,45
26,1f,80,vd,81,107,210,61845,61225,60625,60057,59477,58889,58329,57785,57237,56693,56133,55569,55013,54449,53885,1152,125,46
26,1f,80,vd,80,105,211,62493,61845,61225,60625,60057,59477,58889,58329,57785,57237,56693,56133,55569,55013,54449,1152,125,46
26,1f,80,vd,81,104,213,63709,63117,62493,61845,61225,60625,60057,59477,58889,58329,57785,57237,56693,56133,55569,1170,125,47
26,1f,80,vd,80,104,215,64881,64297,63709,63117,62493,61845,61225,60625,60057,59477,58889,58329,57785,57237,56693,1170,125,47
26,1f,80,vd,81,104,217,493,65469,64881,64297,63709,63117,62493,61845,61225,60625,60057,59477,58889,58329,57785,1187,125,48
26,1f,80,vd,81,104,218,1049,493,65469,64881,64297,63709,63117,62493,61845,61225,60625,60057,59477,58889,58329,1187,125,48
26,1f,80,vd,82,105,220,2181,1609,1049,493,65469,64881,64297,63709,63117,62493,61845,61225,60625,60057,59477,1205,125,49
26,1f,80,vd,80,104,222,3337,2765,2181,1609,1049,493,65469,64881,64297,63709,63117,62493,61845,61225,60625,1205,125,49
26,1f,80,vd,79,104,223,3945,3337,2765,2181,1609,1049,493,65469,64881,64297,63709,63117,62493,61845,61225,1222,125,50
26,1f,80,vd,81,103,225,5205,4565,3945,3337,2765,2181,1609,1049,493,65469,64881,64297,63709,63117,62493,1222,125,50
26,1f,80,vd,81,102,227,6413,5797,5205,4565,3945,3337,2765,2181,1609,1049,493,65469,64881,64297,63709,1240,125,51
26,1f,80,vd,79,102,228,7029,6413,5797,5205,4565,3945,3337,2765,2181,1609,1049,493,65469,64881,64297,1240,125,51
26,1f,80,vd,79,102,230,8213,7645,7029,6413,5797,5205,4565,3945,3337,2765,2181,1609,1049,493,65469,1240,0,51
26,1f,80,vd,80,102,232,9361,8785,8213,7645,7029,6413,5797,5205,4565,3945,3337,2765,2181,1609,1049,1240,0,51
26,1f,80,vd,80,103,234,10465,9917,9361,8785,8213,7645,7029,6413,5797,5205,4565,3945,3337,2765,2181,1258,125,52
26,1f,80,vd,81,103,235,11021,10465,9917,9361,8785,8213,7645,7029,6413,5797,5205,4565,3945,3337,2765,1258,125,52
26,1f,80,vd,81,104,237,12145,11577,11021,10465,9917,9361,8785,8213,7645,7029,6413,5797,5205,4565,3945,1275,125,53
26,1f,80,vd,81,104,239,13289,12733,12145,11577,11021,10465,9917,9361,8785,8213,7645,7029,6413,5797,5205,1275,125,53
26,1f,80,vd,82,104,241,14449,13861,13289,12733,12145,11577,11021,10465,9917,9361,8785,8213,7645,7029,6413,1293,125,54
26,1f,80,vd,82,103,242,15065,14449,13861,13289,12733,12145,11577,11021,10465,9917,9361,8785,8213,7645,7029,1293,125,54
26,1f,80,vd,81,103,244,16221,15649,15065,14449,13861,13289,12733,12145,11577,11021,10465,9917,9361,8785,8213,1320,200,56
26,1f,80,vd,80,104,246,17377,16797,16221,15649,15065,14449,13861,13289,12733,12145,11577,11021,10465,9917,9361,1320,200,56
26,1f,80,vd,79,104,248,18493,17945,17377,16797,16221,15649,15065,14449,13861,13289,12733,12145,11577,11021,10465,1320,0,56
26,1f,80,vd,80,104,249,19053,18493,17945,17377,16797,16221,15649,15065,14449,13861,13289,12733,12145,11577,11021,1320,0,56
26,1f,80,vd,81,104,251,20189,19613,19053,18493,17945,17377,16797,16221,15649,15065,14449,13861,13289,12733,12145,1338,125,57
26,1f,80,vd,81,104,253,21397,20785,20189,19613,19053,18493,17945,17377,16797,16221,15649,15065,14449,13861,13289,1338,125,57
26,1f,80,vd,79,103,254,22013,21397,20785,20189,19613,19053,18493,17945,17377,16797,16221,15649,15065,14449,13861,1355,125,58
26,1f,80,vd,79,103,0,23233,22641,22013,21397,20785,20189,19613,19053,18493,17945,17377,16797,16221,15649,15065,1355,125,58
26,1f,80,vd,81,103,2,24429,23833,23233,22641,22013,21397,20785,20189,19613,19053,18493,17945,17377,16797,16221,1382,200,59
26,1f,80,vd,80,103,3,25005,24429,23833,23233,22641,22013,21397,20785,20189,19613,19053,18493,17945,17377,16797,1382,200,59
26,1f,80,vd,80,103,5,26137,25573,25005,24429,23833,23233,22641,22013,21397,20785,20189,19613,19053,18493,17945,1382,0,59
26,1f,80,vd,81,103,7,27277,26697,26137,25573,25005,24429,23833,23233,22641,22013,21397,20785,20189,19613,19053,1382,0,59
26,1f,80,vd,81,104,9,28389,27829,27277,26697,26137,25573,25005,24429,23833,23233,22641,22013,21397,20785,20189,1382,0,59
26,1f,80,vd,80,104,11,29533,28953,28389,27829,27277,26697,26137,25573,25005,24429,23833,23233,22641,22013,21397,1382,0,59
26,1f,80,vd,81,104,12,30093,29533,28953,28389,27829,27277,26697,26137,25573,25005,24429,23833,23233,22641,22013,1400,125,60
26,1f,80,vd,81,104,14,31289,30685,30093,29533,28953,28389,27829,27277,26697,26137,25573,25005,24429,23833,23233,1400,125,60
26,1f,80,vd,81,103,16,32477,31893,31289,30685,30093,29533,28953,28389,27829,27277,26697,26137,25573,25005,24429,1427,200,62
26,1f,80,vd,82,103,17,33077,32477,31893,31289,30685,30093,29533,28953,28389,27829,27277,26697,26137,25573,25005,1427,200,62
26,1f,80,vd,82,103,19,34297,33685,33077,32477,31893,31289,30685,30093,29533,28953,28389,27829,27277,26697,26137,1427,0,62
26,1f,80,vd,81,102,21,35449,34869,34297,33685,33077,32477,31893,31289,30685,30093,29533,28953,28389,27829,27277,1427,0,62
26,1f,80,vd,81,103,22,36017,35449,34869,34297,33685,33077,32477,31893,31289,30685,30093,29533,28953,28389,27829,1427,0,62
26,1f,80,vd,81,103,24,37133,36577,36017,35449,34869,34297,33685,33077,32477,31893,31289,30685,30093,29533,28953,1427,0,62
26,1f,80,vd,81,104,26,38253,37681,37133,36577,36017,35449,34869,34297,33685,33077,32477,31893,31289,30685,30093,1445,125,63
26,1f,80,vd,80,104,28,39409,38841,38253,37681,37133,36577,36017,35449,34869,34297,33685,33077,32477,31893,31289,1445,125,63
26,1f,80,vd,80,104,29,39993,39409,38841,38253,37681,37133,36577,36017,35449,34869,34297,33685,33077,32477,31893,1462,125,64
26,1f,80,vd,80,103,31,41209,40597,39993,39409,38841,38253,37681,37133,36577,36017,35449,34869,34297,33685,33077,1462,125,64
26,1f,80,vd,81,103,33,42385,41797,41209,40597,39993,39409,38841,38253,37681,37133,36577,36017,35449,34869,34297,1480,125,65
26,1f,80,vd,82,103,34,42973,42385,41797,41209,40597,39993,39409,38841,38253,37681,37133,36577,36017,35449,34869,1480,125,65
26,1f,80,vd,81,103,36,44141,43561,42973,42385,41797,41209,40597,39993,39409,38841,38253,37681,37133,36577,36017,1498,125,66
26,1f,80,vd,81,103,38,45281,44709,44141,43561,42973,42385,41797,41209,40597,39993,39409,38841,38253,37681,37133,1498,125,66
26,1f,80,vd,81,103,40,46453,45869,45281,44709,44141,43561,42973,42385,41797,41209,40597,39993,39409,38841,38253,1525,200,67
26,1f,80,vd,81,103,41,47041,46453,45869,45281,44709,44141,43561,42973,42385,41797,41209,40597,39993,39409,38841,1525,200,67
26,1f,80,vd,82,103,43,48189,47617,47041,46453,45869,45281,44709,44141,43561,42973,42385,41797,41209,40597,39993,1552,200,69
26,1f,80,vd,80,104,45,49329,48757,48189,47617,47041,46453,45869,45281,44709,44141,43561,42973,42385,41797,41209,1552,200,69
26,1f,80,vd,80,104,47,50437,49889,49329,48757,48189,47617,47041,46453,45869,45281,44709,44141,43561,42973,42385,1587,281,71
26,1f,80,vd,80,105,49,51533,50981,50437,49889,49329,48757,48189,47617,47041,46453,45869,45281,44709,44141,43561,1587,281,71
26,1f,80,vd,81,105,50,52093,51533,50981,50437,49889,49329,48757,48189,47617,47041,46453,45869,45281,44709,44141,1587,0,71
26,1f,80,vd,81,105,52,53213,52649,52093,51533,50981,50437,49889,49329,48757,48189,47617,47041,46453,45869,45281,1587,0,71
26,1f,80,vd,80,105,54,54429,53817,53213,52649,52093,51533,50981,50437,49889,49329,48757,48189,47617,47041,46453,1614,200,72
26,1f,80,vd,80,104,55,55021,54429,53817,53213,52649,52093,51533,50981,50437,49889,49329,48757,48189,47617,47041,1614,200,72
26,1f,80,vd,80,104,57,56233,55617,55021,54429,53817,53213,52649,52093,51533,50981,50437,49889,49329,48757,48189,1642,200,74
26,1f,80,vd,81,103,59,57473,56857,56233,55617,55021,54429,53817,53213,52649,52093,51533,50981,50437,49889,49329,1642,200,74
26,1f,80,vd,82,102,60,58069,57473,56857,56233,55617,55021,54429,53817,53213,52649,52093,51533,50981,50437,49889,1642,0,74
26,1f,80,vd,80,102,62,59277,58673,58069,57473,56857,56233,55617,55021,54429,53817,53213,52649,52093,51533,50981,1642,0,74
26,1f,80,vd,81,102,64,60437,59873,59277,58673,58069,57473,56857,56233,55617,55021,54429,53817,53213,52649,52093,1669,200,75
26,1f,80,vd,81,102,65,61009,60437,59873,59277,58673,58069,57473,56857,56233,55617,55021,54429,53817,53213,52649,1669,200,75
26,1f,80,vd,80,102,67,62165,61589,61009,60437,59873,59277,58673,58069,57473,56857,56233,55617,55021,54429,53817,1696,200,77
26,1f,80,vd,80,103,69,63281,62721,62165,61589,61009,60437,59873,59277,58673,58069,57473,56857,56233,55617,55021,1696,200,77
26,1f,80,vd,81,103,71,64473,63857,63281,62721,62165,61589,61009,60437,59873,59277,58673,58069,57473,56857,56233,1696,0,77
26,1f,80,vd,80,103,72,65045,64473,63857,63281,62721,62165,61589,61009,60437,59873,59277,58673,58069,57473,56857,1696,0,77
26,1f,80,vd,79,103,74,689,89,65045,64473,63857,63281,62721,62165,61589,61009,60437,59873,59277,58673,58069,1723,200,78
26,1f,80,vd,81,102,76,1917,1317,689,89,65045,64473,63857,63281,62721,62165,61589,61009,60437,59873,59277,1723,200,78
26,1f,80,vd,80,102,77,2513,1917,1317,689,89,65045,64473,63857,63281,62721,62165,61589,61009,60437,59873,1741,125,79
26,1f,80,vd,79,102,79,3713,3121,2513,1917,1317,689,89,65045,64473,63857,63281,62721,62165,61589,61009,1741,125,79
26,1f,80,vd,80,102,81,4837,4289,3713,3121,2513,1917,1317,689,89,65045,64473,63857,63281,62721,62165,1758,125,80
26,1f,80,vd,81,103,83,5929,5389,4837,4289,3713,3121,2513,1917,1317,689,89,65045,64473,63857,63281,1758,125,80
26,1f,80,vd,81,104,84,6473,5929,5389,4837,4289,3713,3121,2513,1917,1317,689,89,65045,64473,63857,1776,125,81
26,1f,80,vd,80,104,86,7581,7037,6473,5929,5389,4837,4289,3713,3121,2513,1917,1317,689,89,65045,1776,125,81
26,1f,80,vd,81,105,88,8689,8137,7581,7037,6473,5929,5389,4837,4289,3713,3121,2513,1917,1317,689,1803,200,83
26,1f,80,vd,81,105,90,9833,9261,8689,8137,7581,7037,6473,5929,5389,4837,4289,3713,3121,2513,1917,1803,200,83
26,1f,80,vd,81,105,92,10977,10401,9833,9261,8689,8137,7581,7037,6473,5929,5389,4837,4289,3713,3121,1821,125,84
26,1f,80,vd,80,105,93,11565,10977,10401,9833,9261,8689,8137,7581,7037,6473,5929,5389,4837,4289,3713,1821,125,84
26,1f,80,vd,81,105,95,12705,12133,11565,10977,10401,9833,9261,8689,8137,7581,7037,6473,5929,5389,4837,1838,125,85
26,1f,80,vd,80,105,97,13845,13273,12705,12133,11565,10977,10401,9833,9261,8689,8137,7581,7037,6473,5929,1838,125,85
26,1f,80,vd,79,105,99,14937,14393,13845,13273,12705,12133,11565,10977,10401,9833,9261,8689,8137,7581,7037,1866,200,86
26,1f,80,vd,79,106,100,15493,14937,14393,13845,13273,12705,12133,11565,10977,10401,9833,9261,8689,8137,7581,1866,200,86
26,1f,80,vd,80,106,102,16557,16017,15493,14937,14393,13845,13273,12705,12133,11565,10977,10401,9833,9261,8689,1901,281,88
26,1f,80,vd,82,107,104,17637,17113,16557,16017,15493,14937,14393,13845,13273,12705,12133,11565,10977,10401,9833,1901,281,88
26,1f,80,vd,80,107,106,18773,18189,17637,17113,16557,16017,15493,14937,14393,13845,13273,12705,12133,11565,10977,1928,200,90
26,1f,80,vd,81,107,108,19901,19337,18773,18189,17637,17113,16557,16017,15493,14937,14393,13845,13273,12705,12133,1928,200,90
26,1f,80,vd,80,107,109,20481,19901,19337,18773,18189,17637,17113,16557,16017,15493,14937,14393,13845,13273,12705,1955,200,91
26,1f,80,vd,81,106,111,21625,21057,20481,19901,19337,18773,18189,17637,17113,16557,16017,15493,14937,14393,13845,1955,200,91
26,1f,80,vd,80,106,113,22761,22197,21625,21057,20481,19901,19337,18773,18189,17637,17113,16557,16017,15493,14937,1982,200,93
26,1f,80,vd,81,106,115,23861,23321,22761,22197,21625,21057,20481,19901,19337,18773,18189,17637,17113,16557,16017,1982,200,93
26,1f,80,vd,80,107,117,24941,24405,23861,23321,22761,22197,21625,21057,20481,19901,19337,18773,18189,17637,17113,2019,281,95
26,1f,80,vd,80,107,119,26001,25481,24941,24405,23861,23321,22761,22197,21625,21057,20481,19901,19337,18773,18189,2019,281,95
26,1f,80,vd,80,108,120,26529,26001,25481,24941,24405,23861,23321,22761,22197,21625,21057,20481,19901,19337,18773,2046,200,96
26,1f,80,vd,79,109,122,27601,27061,26529,26001,25481,24941,24405,23861,23321,22761,22197,21625,21057,20481,19901,2046,200,96
26,1f,80,vd,78,109,124,28689,28149,27601,27061,26529,26001,25481,24941,24405,23861,23321,22761,22197,21625,21057,2074,200,98
26,1f,80,vd,81,109,126,29773,29229,28689,28149,27601,27061,26529,26001,25481,24941,24405,23861,23321,22761,22197,2074,200,98
26,1f,80,vd,80,109,128,30893,30333,29773,29229,28689,28149,27601,27061,26529,26001,25481,24941,24405,23861,23321,2101,200,99
26,1f,80,vd,81,109,130,31981,31437,30893,30333,29773,29229,28689,28149,27601,27061,26529,26001,25481,24941,24405,2101,200,99
26,1f,80,vd,80,109,131,32525,31981,31437,30893,30333,29773,29229,28689,28149,27601,27061,26529,26001,25481,24941,2136,281,101
26,1f,80,vd,79,109,133,33617,33069,32525,31981,31437,30893,30333,29773,29229,28689,28149,27601,27061,26529,26001,2136,281,101
26,1f,80,vd,80,110,135,34693,34157,33617,33069,32525,31981,31437,30893,30333,29773,29229,28689,28149,27601,27061,2163,200,103
26,1f,80,vd,80,110,137,35769,35233,34693,34157,33617,33069,32525,31981,31437,30893,30333,29773,29229,28689,28149,2163,200,103
26,1f,80,vd,79,110,139,36849,36309,35769,35233,34693,34157,33617,33069,32525,31981,31437,30893,30333,29773,29229,2190,200,104
26,1f,80,vd,80,110,141,37969,37405,36849,36309,35769,35233,34693,34157,33617,33069,32525,31981,31437,30893,30333,2190,200,104
26,1f,80,vd,80,109,142,38561,37969,37405,36849,36309,35769,35233,34693,34157,33617,33069,32525,31981,31437,30893,2227,281,106
26,1f,80,vd,81,108,144,39725,39149,38561,37969,37405,36849,36309,35769,35233,34693,34157,33617,33069,32525,31981,2227,281,106
26,1f,80,vd,80,108,146,40845,40285,39725,39149,38561,37969,37405,36849,36309,35769,35233,34693,34157,33617,33069,2254,200,108
26,1f,80,vd,78,108,147,41441,40845,40285,39725,39149,38561,37969,37405,36849,36309,35769,35233,34693,34157,33617,2254,200,108
26,1f,80,vd,81,107,148,42533,41441,40845,40285,39725,39149,38561,37969,37405,36849,36309,35769,35233,34693,34157,2291,281,110
26,1f,80,vd,81,106,150,43601,43065,42533,41441,40845,40285,39725,39149,38561,37969,37405,36849,36309,35769,35233,2291,281,110
26,1f,80,vd,79,106,152,44685,44137,43601,43065,42533,41441,40845,40285,39725,39149,38561,37969,37405,36849,36309,2318,200,111
26,1f,80,vd,80,106,154,45741,45213,44685,44137,43601,43065,42533,41441,40845,40285,39725,39149,38561,37969,37405,2318,200,111
26,1f,80,vd,81,107,156,46801,46261,45741,45213,44685,44137,43601,43065,42533,41441,40845,40285,39725,39149,38561,2350,256,113
26,1f,80,vd,80,108,158,47813,47301,46801,46261,45741,45213,44685,44137,43601,43065,42533,41441,40845,40285,39725,2350,256,113
26,1f,80,vd,80,109,160,48849,48329,47813,47301,46801,46261,45741,45213,44685,44137,43601,43065,42533,41441,40845,2394,331,115
26,1f,80,vd,80,110,162,49901,49377,48849,48329,47813,47301,46801,46261,45741,45213,44685,44137,43601,43065,42533,2394,331,115
26,1f,80,vd,80,110,164,50981,50441,49901,49377,48849,48329,47813,47301,46801,46261,45741,45213,44685,44137,43601,2426,256,116
26,1f,80,vd,80,110,165,51545,50981,50441,49901,49377,48849,48329,47813,47301,46801,46261,45741,45213,44685,44137,2426,256,116
26,1f,80,vd,80,109,167,52717,52145,51545,50981,50441,49901,49377,48849,48329,47813,47301,46801,46261,45741,45213,2458,256,118
26,1f,80,vd,80,108,169,53873,53293,52717,52145,51545,50981,50441,49901,49377,48849,48329,47813,47301,46801,46261,2458,256,118
26,1f,80,vd,80,108,170,54461,53873,53293,52717,52145,51545,50981,50441,49901,49377,48849,48329,47813,47301,46801,2501,331,120
26,1f,80,vd,80,108,172,55573,55021,54461,53873,53293,52717,52145,51545,50981,50441,49901,49377,48849,48329,47813,2501,331,120
26,1f,80,vd,80,108,174,56677,56129,55573,55021,54461,53873,53293,52717,52145,51545,50981,50441,49901,49377,48849,2533,256,121
26,1f,80,vd,80,108,176,57741,57209,56677,56129,55573,55021,54461,53873,53293,52717,52145,51545,50981,50441,49901,2533,256,121
26,1f,80,vd,79,109,178,58801,58273,57741,57209,56677,56129,55573,55021,54461,53873,53293,52717,52145,51545,50981,2565,256,123
26,1f,80,vd,80,109,181,59879,59629,59333,58801,58273,57741,57209,56677,56129,55573,55021,54461,53873,53293,52717,2565,256,123
26,1f,80,vd,81,110,183,60959,60415,59879,59629,59333,58801,58273,57741,57209,56677,56129,55573,55021,54461,53873,2608,331,125
26,1f,80,vd,78,110,184,61543,60959,60415,59879,59629,59333,58801,58273,57741,57209,56677,56129,55573,55021,54461,2608,331,125
26,1f,80,vd,80,110,186,62659,62099,61543,60959,60415,59879,59629,59333,58801,58273,57741,57209,56677,56129,55573,2640,256,126
26,1f,80,vd,79,110,188,63795,63223,62659,62099,61543,60959,60415,59879,59629,59333,58801,58273,57741,57209,56677,2640,256,126
26,1f,80,vd,79,109,190,64907,64359,63795,63223,62659,62099,61543,60959,60415,59879,59629,59333,58801,58273,57741,2672,256,0
26,1f,80,vd,80,109,192,467,65459,64907,64359,63795,63223,62659,62099,61543,60959,60415,59879,59629,59333,58801,2672,256,0
26,1f,80,vd,80,109,193,1011,467,65459,64907,64359,63795,63223,62659,62099,61543,60959,60415,59879,59629,59333,2715,331,2
26,1f,80,vd,80,110,195,2079,1543,1011,467,65459,64907,64359,63795,63223,62659,62099,61543,60959,60415,59879,2715,331,2
26,1f,80,vd,79,110,197,3163,2615,2079,1543,1011,467,65459,64907,64359,63795,63223,62659,62099,61543,60959,2747,256,3
26,1f,80,vd,79,110,199,4231,3695,3163,2615,2079,1543,1011,467,65459,64907,64359,63795,63223,62659,62099,2747,256,3
26,1f,80,vd,79,110,201,5307,4763,4231,3695,3163,2615,2079,1543,1011,467,65459,64907,64359,63795,63223,2779,256,5
26,1f,80,vd,77,110,203,6411,5867,5307,4763,4231,3695,3163,2615,2079,1543,1011,467,65459,64907,64359,2779,256,5
26,1f,80,vd,78,110,204,6963,6411,5867,5307,4763,4231,3695,3163,2615,2079,1543,1011,467,65459,64907,2822,331,7
26,1f,80,vd,79,110,206,8087,7519,6963,6411,5867,5307,4763,4231,3695,3163,2615,2079,1543,1011,467,2822,331,7
26,1f,80,vd,77,110,208,9179,8635,8087,7519,6963,6411,5867,5307,4763,4231,3695,3163,2615,2079,1543,2854,256,8
26,1f,80,vd,78,110,210,10275,9727,9179,8635,8087,7519,6963,6411,5867,5307,4763,4231,3695,3163,2615,2854,256,8
26,1f,80,vd,79,110,212,11343,10811,10275,9727,9179,8635,8087,7519,6963,6411,5867,5307,4763,4231,3695,2882,200,10
26,1f,80,vd,79,110,214,12407,11875,11343,10811,10275,9727,9179,8635,8087,7519,6963,6411,5867,5307,4763,2882,200,10
26,1f,80,vd,78,110,216,13475,12951,12407,11875,11343,10811,10275,9727,9179,8635,8087,7519,6963,6411,5867,2917,281,12
26,1f,80,vd,80,111,217,14011,13475,12951,12407,11875,11343,10811,10275,9727,9179,8635,8087,7519,6963,6411,2917,281,12
26,1f,80,vd,81,111,219,15107,14551,14011,13475,12951,12407,11875,11343,10811,10275,9727,9179,8635,8087,7519,2944,200,13
26,1f,80,vd,79,111,221,16191,15651,15107,14551,14011,13475,12951,12407,11875,11343,10811,10275,9727,9179,8635,2944,200,13
26,1f,80,vd,79,111,223,17283,16731,16191,15651,15107,14551,14011,13475,12951,12407,11875,11343,10811,10275,9727,2971,200,15
26,1f,80,vd,80,110,225,18391,17839,17283,16731,16191,15651,15107,14551,14011,13475,12951,12407,11875,11343,10811,2971,200,15
26,1f,80,vd,80,110,226,18931,18391,17839,17283,16731,16191,15651,15107,14551,14011,13475,12951,12407,11875,11343,3008,281,17
26,1f,80,vd,81,110,227,19999,18931,18391,17839,17283,16731,16191,15651,15107,14551,14011,13475,12951,12407,11875,3008,281,17
26,1f,80,vd,80,110,229,21055,20535,19999,18931,18391,17839,17283,16731,16191,15651,15107,14551,14011,13475,12951,3040,256,18
26,1f,80,vd,79,111,231,22083,21571,21055,20535,19999,18931,18391,17839,17283,16731,16191,15651,15107,14551,14011,3040,256,18
26,1f,80,vd,80,112,233,23115,22615,22083,21571,21055,20535,19999,18931,18391,17839,17283,16731,16191,15651,15107,3083,331,20
26,1f,80,vd,79,112,235,24147,23631,23115,22615,22083,21571,21055,20535,19999,18931,18391,17839,17283,16731,16191,3083,331,20
26,1f,80,vd,79,112,237,25195,24667,24147,23631,23115,22615,22083,21571,21055,20535,19999,18931,18391,17839,17283,3115,256,22
26,1f,80,vd,78,112,239,26287,25755,25195,24667,24147,23631,23115,22615,22083,21571,21055,20535,19999,18931,18391,3115,256,22
26,1f,80,vd,80,112,240,26827,26287,25755,25195,24667,24147,23631,23115,22615,22083,21571,21055,20535,19999,18931,3147,256,23
26,1f,80,vd,79,112,242,28431,27903,26827,26287,25755,25195,24667,24147,23631,23115,22615,22083,21571,21055,20535,3147,256,23
26,1f,80,vd,78,112,244,29483,28955,28431,27903,26827,26287,25755,25195,24667,24147,23631,23115,22615,22083,21571,3190,331,25
26,1f,80,vd,79,112,245,30015,29483,28955,28431,27903,26827,26287,25755,25195,24667,24147,23631,23115,22615,22083,3190,331,25
26,1f,80,vd,79,112,247,31067,30547,30015,29483,28955,28431,27903,26827,26287,25755,25195,24667,24147,23631,23115,3222,256,27
26,1f,80,vd,80,112,249,32127,31587,31067,30547,30015,29483,28955,28431,27903,26827,26287,25755,25195,24667,24147,3222,256,27
